user_id,current_role,years_experience,industry,skills,education_level,next_role,skills_to_learn,current_salary_LPA,predicted_salary_LPA
U8198,Data Scientist,11,Education,"Scikit-learn, Data Wrangling",Bachelors,Business Intelligence Analyst,"Java, Kubernetes, React, SQL, Testing",43.1,50.16
U4105,Data Scientist,14,Technology,Python,Bachelors,Decision Scientist,"Data Structures, Python, React, SQL, Testing",64.9,81.12
U5354,Data Scientist,13,Education,"Python, Pandas",Masters,MLOps Engineer,"Data Structures, Kubernetes, Machine Learning, Security, Testing",7.7,8.75
U3153,Data Scientist,2,Automotive,"Scikit-learn, Statistics",Masters,Data Analyst,"Data Structures, Excel, Kubernetes, Linux, Python, SQL, Testing",32.7,40.87
U6605,Data Scientist,1,Automotive,"Scikit-learn, Data Wrangling, Python",Bachelors,Computer Vision Engineer,"Cloud, Data Structures, Machine Learning, React, Testing",21.3,24.99
U3498,Data Scientist,3,Telecom,"Data Wrangling, Statistics, Python",Masters,AI/ML Research Scientist,"Docker, Linux, Machine Learning, SQL, Testing",8.7,10.05
U8764,Data Scientist,10,Telecom,"Data Wrangling, Pandas",PhD,Decision Scientist,"Data Structures, DevOps, Java, Machine Learning, Security",34.7,40.57
U5486,Data Scientist,0,Healthcare,"Scikit-learn, Statistics, Python, Pandas",Bachelors,Deep Learning Engineer,"Data Visualization, Excel, Python, SQL",3.08,3.65
U9601,Data Analyst,5,Technology,,Bachelors,MLOps Engineer,"Cloud, Data Structures, Docker, Python, Security",28.5,33.12
U2803,Data Analyst,4,Finance,,Masters,Machine Learning Engineer,"DevOps, Java, Kubernetes, Machine Learning, Python",26.1,32.44
U1669,Data Analyst,3,Education,,Bachelors,MLOps Engineer,"Data Structures, Kubernetes, Node.js, React, Security",18.9,23.26
U4028,Data Analyst,12,Retail,,Bachelors,Data Scientist,"Cloud, Deep Learning, Docker, Machine Learning, Python, R, React, Security",8.1,9.52
U6426,Data Analyst,5,Healthcare,,Bachelors,Data Scientist,"Deep Learning, Docker, Machine Learning, Node.js, Python, R, React, Testing",13.9,15.93
U2742,Data Analyst,2,Technology,,Bachelors,Deep Learning Engineer,"Data Structures, Java, Kubernetes, React, Security",19.1,22.95
U5939,Data Analyst,2,Automotive,,Bachelors,Data Scientist,"Deep Learning, DevOps, Linux, Machine Learning, Node.js, Python, R, React, SQL",30.6,37.32
U6690,Data Analyst,10,Education,,Bachelors,Big Data Engineer,"Data Structures, DevOps, Docker, Java, Testing",40.4,44.9
U3735,Data Analyst,15,Technology,,Masters,Decision Scientist,"Data Structures, Linux, Machine Learning, SQL, Testing",34.4,40.47
U9110,Data Analyst,2,Automotive,,Masters,NLP Engineer,"Data Structures, DevOps, Java, Kubernetes, Testing",29.8,35.99
U4390,Data Analyst,6,Telecom,,Masters,NLP Engineer,"Docker, Kubernetes, Machine Learning, SQL, Testing",24.9,28.13
U5971,Data Analyst,10,Finance,,Masters,Business Intelligence Analyst,"Docker, Kubernetes, Python, Security, Testing",56.8,68.41
U5781,Data Analyst,8,Technology,,PhD,Deep Learning Engineer,"Docker, Java, Machine Learning, Node.js, React",45.9,52.14
U1022,Data Analyst,15,Telecom,,Bachelors,Computer Vision Engineer,"Cloud, Java, Kubernetes, Linux, React",58.5,64.46
U6318,Data Analyst,6,Finance,,Bachelors,NLP Engineer,"Data Structures, DevOps, Kubernetes, Python, SQL",38.9,44.21
U7258,Data Analyst,8,Telecom,,Bachelors,AI/ML Research Scientist,"Cloud, DevOps, Machine Learning, Node.js, Security",8.4,10.23
U4796,Data Analyst,13,Technology,,Bachelors,Machine Learning Engineer,"Cloud, DevOps, Docker, Python, Security",37.9,46.06
U4094,Data Analyst,12,Healthcare,,Bachelors,Machine Learning Engineer,"Java, Kubernetes, Node.js, SQL, Security",13.4,16.75
U7458,Data Analyst,14,Automotive,,Bachelors,Data Engineer,"Cloud, DevOps, Node.js, Python, Security",47.1,54.14
U9630,Data Analyst,9,Healthcare,,Bachelors,NLP Engineer,"Cloud, DevOps, Linux, Python, SQL",43.2,50.63
U3165,Data Analyst,8,Technology,,Bachelors,Machine Learning Engineer,"Data Structures, Linux, Machine Learning, Node.js, React",34.6,41.09
U2392,Data Analyst,0,Technology,,Bachelors,MLOps Engineer,"Customer Service, Networking Basics, Operating Systems",3.58,4.26
U4994,Data Analyst,5,Finance,,Bachelors,Deep Learning Engineer,"Data Structures, DevOps, Java, Linux, Python",6.9,7.69
U3323,Data Analyst,2,Technology,,Bachelors,Business Intelligence Analyst,"Cloud, Kubernetes, Linux, Node.js, Python",7.4,9.03
U7303,Data Analyst,10,Technology,,Bachelors,Business Intelligence Analyst,"Docker, Java, Machine Learning, SQL, Testing",36.6,42.74
U2939,Data Analyst,15,Retail,,Bachelors,Data Engineer,"Data Structures, Java, Linux, SQL, Testing",45.2,52.9
U3461,Data Analyst,6,Technology,,Bachelors,Machine Learning Engineer,"DevOps, Docker, Linux, Python, Testing",45.4,52.73
U3435,Data Analyst,13,Technology,,PhD,Data Engineer,"Cloud, Java, Kubernetes, React, Security",26.5,30.71
U5562,Data Analyst,9,Healthcare,,Bachelors,Deep Learning Engineer,"Docker, Linux, Python, React, SQL",19.9,24.43
U8885,Data Analyst,6,Telecom,,Masters,NLP Engineer,"Data Structures, Java, Python, React, Security",18.9,23.25
U9724,Data Analyst,4,Healthcare,,Bachelors,Big Data Engineer,"Cloud, Linux, Python, SQL, Security",20.2,24.77
U6926,Data Analyst,9,Finance,,Bachelors,MLOps Engineer,"Cloud, Data Structures, DevOps, Java, SQL",47.2,56.79
U6912,Data Analyst,4,Retail,,Bachelors,Machine Learning Engineer,"Data Structures, Java, Linux, React, SQL",4.7,5.3
U1915,Data Analyst,1,Education,,Bachelors,Data Engineer,"Cloud, Data Structures, Kubernetes, Machine Learning, Testing",22.4,26.24
U2736,Data Analyst,10,Technology,,PhD,Big Data Engineer,"Kubernetes, Linux, Machine Learning, Node.js, SQL",30.8,38.5
U2262,Data Analyst,14,Finance,,Bachelors,Business Intelligence Analyst,"Data Structures, Linux, Machine Learning, React, Testing",60.4,68.91
U6526,Data Analyst,12,Healthcare,,PhD,Deep Learning Engineer,"Cloud, Docker, Java, Machine Learning, Node.js",10.6,13.25
U1178,Data Analyst,6,Telecom,,PhD,Deep Learning Engineer,"Data Structures, DevOps, Docker, Python, React",30.7,35.44
U3569,Data Analyst,11,Healthcare,,Bachelors,Computer Vision Engineer,"DevOps, Machine Learning, React, Security, Testing",29.8,35.8
U7427,Data Analyst,5,Education,,Masters,Deep Learning Engineer,"Cloud, Linux, Machine Learning, Python, React",6.9,8.14
U7086,Data Analyst,10,Automotive,,Bachelors,Deep Learning Engineer,"Cloud, Linux, Node.js, SQL, Testing",42.0,47.08
U5623,Data Analyst,2,Technology,,Bachelors,Decision Scientist,"Cloud, Linux, React, Security, Testing",27.7,30.87
U1530,Data Analyst,5,Automotive,,Bachelors,AI/ML Research Scientist,"Cloud, Linux, React, SQL, Security",25.2,28.65
U6056,Data Analyst,3,Automotive,,Bachelors,Data Scientist,"Deep Learning, Linux, Machine Learning, Python, R, Security, Testing",20.6,25.5
U2595,Data Analyst,12,Retail,,Bachelors,Business Intelligence Analyst,"Docker, Linux, Python, React, SQL",65.7,73.83
U5753,Data Analyst,6,Finance,,Bachelors,Big Data Engineer,"Data Structures, Linux, Machine Learning, SQL, Testing",9.0,10.16
U3638,Data Analyst,11,Finance,,Masters,Big Data Engineer,"Docker, Kubernetes, Linux, Python, Testing",8.9,10.83
U4917,Data Analyst,1,Telecom,,Bachelors,MLOps Engineer,"Docker, Java, Node.js, SQL, Testing",8.3,9.69
U9174,Data Analyst,3,Education,,Masters,Machine Learning Engineer,"Cloud, Data Structures, Kubernetes, Node.js, React",16.5,18.88
U2461,Data Analyst,1,Education,,Bachelors,Data Scientist,"Cloud, Data Structures, Deep Learning, Linux, Machine Learning, Node.js, Python, R, Testing",30.9,36.37
U8999,Data Analyst,14,Automotive,,Bachelors,MLOps Engineer,"Data Structures, Kubernetes, Machine Learning, React, Testing",50.6,61.6
U7122,Data Analyst,7,Finance,,Bachelors,Deep Learning Engineer,"Data Structures, DevOps, Docker, Machine Learning, Security",35.1,40.74
U3532,Data Analyst,15,Automotive,,Masters,Decision Scientist,"Java, Linux, Node.js, Python, Security",72.1,80.49
U2531,Data Analyst,12,Automotive,,Bachelors,Decision Scientist,"Cloud, DevOps, Docker, Machine Learning, Testing",20.7,23.3
U4268,Data Analyst,1,Technology,,Bachelors,Data Scientist,"Deep Learning, DevOps, Docker, Kubernetes, Machine Learning, Python, R, React, SQL",20.8,24.71
U5560,Data Analyst,12,Education,,Masters,Data Engineer,"Data Structures, DevOps, Docker, Java, Security",23.3,26.59
U2022,Data Analyst,4,Finance,,Masters,Machine Learning Engineer,"Cloud, Java, Machine Learning, React, Security",30.2,37.75
U3885,Data Analyst,2,Education,,Bachelors,Big Data Engineer,"DevOps, Java, Machine Learning, Node.js, Security",27.6,31.57
U5250,Data Analyst,11,Education,,Bachelors,Computer Vision Engineer,"Docker, Java, Kubernetes, Python, React",47.7,54.08
U8890,Data Analyst,10,Education,,PhD,NLP Engineer,"Machine Learning, Node.js, Python, React, Security",9.7,11.74
U2274,Data Analyst,14,Automotive,,Bachelors,Machine Learning Engineer,"Docker, Java, Node.js, Python, React",34.1,41.2
U2861,Data Analyst,5,Retail,,Masters,NLP Engineer,"Cloud, DevOps, Machine Learning, Node.js, Security",6.9,8.33
U4074,Data Analyst,7,Retail,,Masters,AI/ML Research Scientist,"Data Structures, Java, Kubernetes, Machine Learning, SQL",12.4,13.98
U6960,Data Analyst,8,Education,,Masters,Machine Learning Engineer,"Data Structures, Kubernetes, Python, SQL, Testing",15.5,17.52
U6770,Data Analyst,6,Automotive,,Bachelors,NLP Engineer,"Java, Linux, Machine Learning, Security, Testing",30.2,35.28
U3664,Data Analyst,4,Healthcare,,Bachelors,Data Scientist,"Deep Learning, Linux, Machine Learning, Node.js, Python, R, SQL, Security, Testing",22.0,26.41
U2700,Data Analyst,2,Technology,,Bachelors,Data Engineer,"DevOps, Docker, Linux, Machine Learning, Testing",30.4,37.73
U5749,Data Analyst,5,Retail,,Bachelors,Data Engineer,"Cloud, Data Structures, DevOps, Node.js, Security",17.9,20.77
U6744,Data Analyst,7,Retail,,Bachelors,NLP Engineer,"Data Structures, DevOps, Linux, Machine Learning, Node.js",33.1,37.63
U6036,Business Intelligence Analyst,0,Finance,,Bachelors,Data Engineer,"Customer Service, Networking Basics, Operating Systems",5.42,6.71
U6490,Business Intelligence Analyst,10,Telecom,,Bachelors,Computer Vision Engineer,"Cloud, Data Structures, DevOps, Java, Testing",21.4,26.4
U7396,Business Intelligence Analyst,7,Education,,Bachelors,Big Data Engineer,"Cloud, Java, Node.js, Security, Testing",11.0,13.34
U7422,Business Intelligence Analyst,15,Telecom,,Bachelors,Machine Learning Engineer,"Data Structures, Kubernetes, Node.js, Python, SQL",44.7,49.72
U1455,Business Intelligence Analyst,3,Healthcare,,Bachelors,Deep Learning Engineer,"Cloud, Data Structures, Docker, Kubernetes, React",13.6,16.29
U4927,Business Intelligence Analyst,15,Telecom,,Bachelors,MLOps Engineer,"Cloud, DevOps, Java, Linux, SQL",47.8,55.86
U3355,Business Intelligence Analyst,8,Technology,,Bachelors,Data Scientist,"Cloud, Deep Learning, DevOps, Docker, Java, Machine Learning, Node.js, Python, R",33.2,38.03
U3959,Business Intelligence Analyst,6,Retail,,Bachelors,Data Engineer,"DevOps, Java, Linux, SQL, Testing",21.4,24.22
U7778,Business Intelligence Analyst,5,Healthcare,,Bachelors,Computer Vision Engineer,"Data Structures, DevOps, Kubernetes, Linux, Security",29.4,32.96
U3639,Business Intelligence Analyst,13,Retail,,Bachelors,Big Data Engineer,"Cloud, Data Structures, Java, React, SQL",51.3,56.71
U6681,Business Intelligence Analyst,14,Finance,,Masters,Machine Learning Engineer,"Data Structures, Python, React, SQL, Security",8.1,9.48
U9486,Business Intelligence Analyst,3,Retail,,Bachelors,Data Scientist,"Cloud, Deep Learning, Java, Kubernetes, Machine Learning, Python, R, React, Security",13.2,16.24
U2367,Business Intelligence Analyst,4,Retail,,Masters,Computer Vision Engineer,"Data Structures, Java, Kubernetes, Machine Learning, Security",25.5,31.55
U8144,Business Intelligence Analyst,9,Education,,Bachelors,MLOps Engineer,"Cloud, Java, Linux, React, Security",43.5,48.5
U3714,Business Intelligence Analyst,14,Education,,Bachelors,Computer Vision Engineer,"DevOps, Java, Linux, Node.js, Testing",22.2,26.55
U8033,Business Intelligence Analyst,12,Retail,,Bachelors,Decision Scientist,"Cloud, Linux, Node.js, Security, Testing",8.1,9.74
U9691,Business Intelligence Analyst,11,Technology,,Bachelors,Data Engineer,"Data Structures, DevOps, Node.js, React, Security",49.3,61.62
U2190,Business Intelligence Analyst,6,Telecom,,PhD,Data Scientist,"Deep Learning, Docker, Machine Learning, Node.js, Python, R, SQL, Testing",47.0,58.75
U6388,Business Intelligence Analyst,2,Technology,,Bachelors,Data Scientist,"Cloud, Data Structures, Deep Learning, Kubernetes, Machine Learning, Python, R, React, SQL",32.3,38.84
U9638,Business Intelligence Analyst,6,Automotive,,Masters,NLP Engineer,"Java, Kubernetes, Linux, Python, React",10.4,12.74
U6244,Business Intelligence Analyst,9,Education,,Bachelors,Data Analyst,"Cloud, DevOps, Docker, Excel, Java, Node.js, Python, SQL",42.9,48.9
U8418,Business Intelligence Analyst,3,Education,,Bachelors,MLOps Engineer,"DevOps, Kubernetes, Machine Learning, SQL, Security",30.1,35.29
U8565,Business Intelligence Analyst,14,Automotive,,Masters,NLP Engineer,"DevOps, Docker, Kubernetes, Machine Learning, Security",66.9,78.56
U8698,Business Intelligence Analyst,11,Telecom,,Bachelors,Computer Vision Engineer,"Cloud, Java, Machine Learning, Node.js, Security",57.2,63.55
U9090,Business Intelligence Analyst,6,Telecom,,PhD,Computer Vision Engineer,"DevOps, Node.js, Python, SQL, Testing",5.9,6.68
U1479,Business Intelligence Analyst,2,Healthcare,,Masters,AI/ML Research Scientist,"Data Structures, DevOps, Java, Python, SQL",11.7,14.62
U4131,Business Intelligence Analyst,14,Technology,,Masters,Big Data Engineer,"Data Structures, DevOps, Java, Kubernetes, Node.js",67.2,79.94
U5320,Business Intelligence Analyst,5,Finance,,Masters,Deep Learning Engineer,"DevOps, Java, Python, SQL, Security",32.5,37.6
U3424,Business Intelligence Analyst,0,Telecom,,Bachelors,Machine Learning Engineer,"Customer Service, Networking Basics, Operating Systems",5.25,6.38
U5596,Business Intelligence Analyst,11,Healthcare,,Bachelors,NLP Engineer,"DevOps, Kubernetes, Linux, Node.js, Testing",51.8,57.66
U4373,Business Intelligence Analyst,4,Education,,PhD,MLOps Engineer,"Cloud, DevOps, Docker, Machine Learning, Testing",30.0,37.17
U8989,Business Intelligence Analyst,15,Finance,,Bachelors,MLOps Engineer,"Data Structures, Java, Kubernetes, Node.js, Testing",28.6,34.92
U3130,Business Intelligence Analyst,14,Education,,Masters,NLP Engineer,"Cloud, Data Structures, Node.js, React, Security",12.5,14.49
U2124,Business Intelligence Analyst,12,Telecom,,Bachelors,Deep Learning Engineer,"Cloud, Data Structures, Java, Node.js, React",9.8,12.02
U2805,Business Intelligence Analyst,11,Finance,,Masters,Machine Learning Engineer,"Data Structures, Kubernetes, Node.js, Python, SQL",17.3,19.55
U2938,Business Intelligence Analyst,14,Education,,Masters,Deep Learning Engineer,"Cloud, DevOps, Docker, Machine Learning, Node.js",53.9,60.6
U1870,Business Intelligence Analyst,4,Education,,PhD,Computer Vision Engineer,"Docker, Java, Kubernetes, Linux, Security",41.3,50.63
U4103,Business Intelligence Analyst,13,Finance,,Bachelors,Machine Learning Engineer,"Cloud, Docker, Node.js, SQL, Security",48.6,55.38
U5078,Business Intelligence Analyst,7,Healthcare,,Bachelors,MLOps Engineer,"Data Structures, DevOps, Python, SQL, Security",11.5,14.17
U5513,Business Intelligence Analyst,14,Automotive,,Masters,Deep Learning Engineer,"Cloud, Data Structures, Linux, Python, React",69.5,81.27
U4335,Business Intelligence Analyst,13,Retail,,Masters,Data Scientist,"Data Structures, Deep Learning, Java, Machine Learning, Python, R, React, SQL",65.4,80.48
U6002,Business Intelligence Analyst,15,Telecom,,PhD,NLP Engineer,"Docker, Machine Learning, Node.js, React, Security",8.2,9.63
U8775,Business Intelligence Analyst,11,Automotive,,Bachelors,Decision Scientist,"Cloud, Linux, Python, SQL, Security",36.2,41.56
U1016,Business Intelligence Analyst,6,Education,,Bachelors,AI/ML Research Scientist,"Cloud, Data Structures, DevOps, Linux, Python",26.6,32.18
U3401,Business Intelligence Analyst,1,Retail,,Bachelors,Data Analyst,"Excel, Kubernetes, Machine Learning, Python, React, SQL, Security",5.5,6.79
U6968,Business Intelligence Analyst,4,Healthcare,,Masters,Data Engineer,"DevOps, Java, Linux, React, Security",19.7,24.62
U9508,Business Intelligence Analyst,15,Healthcare,,Bachelors,Data Analyst,"DevOps, Docker, Excel, Kubernetes, Python, SQL, Security",35.8,43.2
U8056,Business Intelligence Analyst,4,Finance,,Bachelors,AI/ML Research Scientist,"Data Structures, Kubernetes, Node.js, Python, SQL",29.2,35.96
U9632,Business Intelligence Analyst,4,Finance,,Bachelors,Data Engineer,"Data Structures, Docker, Linux, Machine Learning, React",39.0,44.73
U4122,Business Intelligence Analyst,9,Telecom,,PhD,Machine Learning Engineer,"Data Structures, DevOps, Java, SQL, Security",17.0,20.75
U1136,Business Intelligence Analyst,1,Healthcare,,Bachelors,Data Scientist,"Cloud, Deep Learning, Java, Kubernetes, Linux, Machine Learning, Python, R, Security",8.3,10.38
U5722,Business Intelligence Analyst,0,Retail,,Bachelors,Computer Vision Engineer,"Customer Service, Networking Basics, Operating Systems",3.22,3.86
U6010,Business Intelligence Analyst,10,Finance,,Masters,Data Scientist,"Cloud, Data Structures, Deep Learning, DevOps, Linux, Machine Learning, Python, R, SQL",26.2,29.42
U2409,Business Intelligence Analyst,3,Healthcare,,Bachelors,Data Analyst,"Cloud, Data Structures, Excel, Linux, Node.js, Python, SQL, Security",36.1,40.04
U8752,Business Intelligence Analyst,7,Retail,,Masters,AI/ML Research Scientist,"Cloud, DevOps, Linux, SQL, Security",6.9,8.47
U3839,Business Intelligence Analyst,4,Healthcare,,Masters,Data Analyst,"Excel, Kubernetes, Node.js, Python, SQL, Testing",30.2,37.34
